accepted_idx	post_warmup_idx	logp	nu_0	nu_1	nu_2	nu_3	nu_4	nu_5	nu_6	nu_7	nu_8	nu_9	nu_10	nu_11	nu_12	nu_13	nu_14	nu_15	nu_16	nu_17	nu_18	nu_19	nu_20	nu_21	nu_22	nu_23	nu_24	nu_25	nu_26	nu_27	nu_28	nu_29	nu_30	nu_31	nu_32	nu_33	nu_34	nu_35	nu_36	nu_37	nu_38	nu_39	nu_40	nu_41	nu_42	nu_43	nu_44	nu_45	nu_46	nu_47	nu_48	nu_49
1631	7079	-426.4467405485	4.4163646917	-3.4491932408	-4.3393786146	-0.0045514714	-0.0629242040	4.1920130190	1.0471719824	1.8443533248	-1.0718916365	1.2568388126	0.1494461625	-1.4120509188	1.4574164426	-1.0866929639	0.7939498426	-0.5816610693	0.3151833020	-0.0707359907	0.0465568034	-0.8163355411	-0.0752446816	-1.0164237176	1.6520544262	1.5009133984	-0.2620564959	-1.0880012207	-1.2070981122	0.5524411282	1.6307057691	-0.0925784967	-1.0665026560	2.1034578557	1.3687763986	1.0563679255	0.0331708033	-0.3167303139	0.2772340297	-0.1220952938	2.6101289528	0.4353144698	0.9979131674	1.0492679891	1.8850865618	0.5719691592	-0.7315424685	-0.0433122013	-0.9596756855	-0.2628083760	0.5056007704	0.8147218452
1632	7082	-424.0602922773	4.5776495703	-3.5095825600	-4.2166181162	-0.0970652748	-0.1902242184	3.9039130054	1.2651478729	1.6354569859	-1.3518837544	1.4247761540	-0.0407108326	-0.7646996313	1.3277221641	-1.0170791045	1.0205091695	-0.1208246621	0.3278851870	-0.2364142818	0.2672701575	-0.7785357759	-0.1016091792	-1.1170953804	1.2740687401	1.4125772431	-0.2785172324	-0.9966957837	-1.0589613755	0.6590413879	1.6946548766	-0.0891631024	-1.0284777869	2.1267285510	1.4118688835	0.7721852950	-0.0755044298	-0.2225335009	0.3284380545	-0.3963670744	2.6863250286	0.3064218809	0.9274273116	1.0681921954	1.8734264361	0.4753337963	-0.8914574769	0.1654293971	-1.3336613582	-0.1744262375	0.1314812280	1.2352212767
1633	7084	-424.9585416496	4.4615654569	-3.4784860167	-3.9816570270	-0.0892883535	-0.1017386163	3.9616501451	1.5842018462	1.5643261742	-1.5091723836	1.2309000988	-0.1848060392	-0.4783841637	1.2649191138	-0.9716012847	0.8517652154	0.1385811562	0.4902529262	-0.0322338528	0.6651390298	-0.6622663109	-0.3577115822	-1.3987237240	1.1855972196	1.6177049962	-0.1800093303	-0.8839983478	-0.8779313521	0.7076538241	1.6655134348	0.0679383600	-0.8510235761	2.0293702696	1.4771039133	0.7581748598	-0.1109360565	-0.2778393076	0.2722999369	-0.3895734824	2.5029161948	0.3574965135	0.6409992753	1.2014570747	1.9388749690	0.6680542562	-0.9327647291	0.3238138060	-1.4218648963	-0.3282275844	0.1353668546	0.9630018753
1634	7091	-424.9074034650	4.3439360975	-3.5177427537	-4.0249382268	-0.1115742347	-0.0134243369	3.8661544801	1.8984477987	1.4549994024	-1.8370086813	1.1533749495	-0.4417897364	-0.6339622682	1.1134314063	-1.2772740752	0.6810658869	-0.1005603465	0.8371206845	-0.0773814330	0.5736456224	-0.7354066770	0.0390665987	-1.5645759846	1.1765401845	1.7070121441	-0.1633888972	-0.6820430303	-0.7926134972	0.9699124967	1.5037189181	0.0110536922	-0.8096234169	2.2746614707	1.6339284715	0.8257215528	-0.0994879982	-0.0600509432	0.3542068818	-0.1658846039	2.2696520610	-0.0233928094	0.8170466500	1.4275399991	2.0920120357	0.8509357575	-1.1268748603	0.4445483609	-1.2156306704	-0.4211908875	0.2329164072	0.9351662155
1635	7093	-420.8045986744	4.5420921928	-3.7829265046	-4.0657752917	-0.3214946189	-0.3536229677	3.7159765988	1.9778857346	1.5449630218	-1.6162201711	0.5997590350	-0.3635894765	-0.9693902441	1.4147219522	-1.0223441593	0.4228083141	0.1375340432	0.7201105991	-0.1020873831	0.6632827327	-1.0939822333	0.0879500511	-1.7131815508	0.7791693372	1.6916187276	-0.4610522565	-0.4124110384	-0.8524206925	1.4071590832	1.4189533051	0.0913658224	-0.6298828959	2.2967809361	1.4567997885	1.0501037324	-0.4014207133	0.4433855382	0.1102260144	-0.0761568770	2.4966559738	-0.1969181312	0.2843117739	1.3481228039	1.9028296069	0.3824024119	-1.1359903578	0.3277992531	-1.3241374121	-0.1605765211	0.4336388989	0.7369204586
1636	7096	-421.1759349107	4.6440125687	-3.4183589112	-4.1979560176	-0.5370189676	-0.2418175525	3.5730048334	1.8919606765	1.3268743601	-1.4751638337	0.4288960768	-0.4630892868	-0.7376046349	1.5667877601	-1.2883773881	0.5530888006	0.2459995011	0.6040039613	-0.2247281060	0.6535264238	-1.1147021946	0.1696073857	-1.7154368453	0.9707985802	1.7263388083	-0.7021101367	-0.2069575598	-1.1905155898	0.9023520852	1.4624047370	0.0884663844	-0.6905355850	2.2194275655	1.5929144425	0.9343905760	-0.0564734775	0.3521474267	-0.3972953426	0.0059923023	2.4692220588	0.1192637354	0.4335116916	0.8983924068	1.7674731475	0.4302100617	-1.2836678848	0.4371565455	-0.9829795608	-0.2440555052	0.5277700646	0.9834533462
1637	7102	-423.1076310430	4.6972946576	-3.1943799540	-4.1062739527	-0.4203499847	-0.1638961140	3.6420755282	1.6579725053	1.1432208853	-1.1808776816	0.0562815490	-0.7768458599	-0.9146716247	1.4449116381	-1.2507410145	0.2286924289	0.0988817580	0.8145475804	-0.2080487369	0.4860790875	-1.3163912628	-0.0103197492	-1.3870784229	1.2668102095	1.5821475116	-0.8676778068	-0.1170456119	-1.2787136405	0.7695143304	1.4999356527	0.4298763864	-0.4139050589	2.3260178487	1.5452296693	0.9035602882	-0.1927554288	0.6702322536	-0.1593579846	-0.0919578491	2.7739282691	-0.1354994698	0.3370976631	0.9307602344	1.5233146461	0.6664060076	-1.1415301364	0.5438757272	-1.4234910223	0.0055508139	0.3411562911	0.9558174653
1638	7104	-422.1809586298	4.6295891727	-3.3573290796	-4.0278464364	-0.3571372280	-0.2295646503	3.9289311119	1.4218305392	0.9208236542	-1.1478096981	0.1308267711	-0.9840741361	-0.8987698885	1.3122376162	-1.7033540472	0.2185020959	-0.0301576493	0.6383465102	-0.3068032196	-0.1290609041	-1.2765061046	0.2311664663	-1.2311973715	1.3944462921	1.7042098128	-0.9713634172	-0.2900892032	-1.2181048634	0.6853603300	1.6597173198	0.7820418455	-0.4859578911	1.9879429457	1.5108891279	0.7744827138	-0.1075112807	0.6024312307	-0.0787493694	-0.1088093591	2.9233132709	0.0743485209	0.2395198976	0.5022597533	1.5500261804	0.7043900233	-1.3317166588	0.4739468899	-1.3707555849	0.2744064616	-0.1430716580	0.7729286269
1639	7107	-422.0784178050	4.5056432776	-3.5540097933	-3.9808184936	-0.3358097586	0.0461935342	4.1340623767	1.4258145574	0.6589164590	-0.9200689568	0.0637415121	-1.2172535213	-1.0722703179	1.2143751392	-1.6358851524	0.3552164177	-0.3315894090	0.8483957030	-0.5763825535	-0.1491784587	-1.1490781375	0.2963070253	-0.9990603841	1.1571808261	1.7102793443	-0.7598938812	-0.4512943490	-1.0800366102	1.1064259551	1.8164853335	0.9620789126	-0.6207248994	2.1321053720	1.7758335049	0.7593838324	-0.2509257762	0.2712539752	-0.2998157533	0.1009784860	2.9590047052	0.5780840356	-0.0198047898	0.3455456089	1.2594958275	1.0292661253	-1.2738710171	0.3501470408	-1.4544772879	0.3657495191	-0.5075185067	0.4784921688
1640	7113	-424.3676703779	4.5468162719	-3.8554958725	-3.5459850858	-0.2780437020	0.3437197497	3.7968433981	1.5741189605	0.6608479925	-0.8157572991	-0.0883479985	-1.2884987943	-0.9655679913	0.9426849448	-1.5319428802	0.3396882126	-0.1913093163	0.6458950198	-0.4846926812	-0.0030944455	-1.2661548276	0.4573260513	-1.1773410791	1.1050884439	1.7658859014	-0.5778330750	-0.3354916866	-1.0037864166	1.4536926309	1.8337227004	0.6609724538	-0.5862901043	2.1341714519	1.6535609684	0.5566456520	-0.0546255601	0.2633817702	-0.5006983681	0.2138387997	2.4589082834	0.6906232304	-0.0624647122	0.3883000489	0.7948045842	0.8690593383	-1.3052997479	0.4403855354	-1.3043468474	0.2314371424	-0.3561019921	0.2849628109
1641	7114	-422.4538228662	4.4036224263	-3.9673075887	-3.5233598563	-0.3426778366	0.2163787297	3.9023842071	1.8167827358	0.5859782838	-0.8768458363	-0.1224638339	-1.2769039328	-1.0556887522	0.8786136833	-1.6335835890	0.5166889526	-0.2255619044	0.6902040027	-0.7165164712	0.1374483880	-1.4259051083	0.8042333508	-1.0382983188	1.1067747281	1.6831523846	-0.3923993406	-0.5337871869	-1.2180107964	1.6156917007	1.4974929491	0.6718892200	-0.4429559635	1.9624282720	1.7460840070	0.4250877026	-0.0619942969	0.3865959750	-0.5153840607	0.3025965225	2.4805279037	0.8197489547	-0.1210274225	0.2011959569	0.8588570502	0.7224593138	-1.3990338748	0.4646393686	-1.4061268726	0.1842948501	-0.1058078015	0.6283769170
1642	7115	-422.4180287173	4.1010433108	-3.7576708200	-3.5122189939	-0.5872389561	0.0906196249	4.0262931603	1.5611205816	0.2577324422	-0.7280756243	0.1046831465	-1.0776807041	-0.8712869381	0.8901086610	-1.9711439013	0.1985871715	-0.3317185413	0.6624450160	-0.7443787789	0.1643354097	-1.3191860265	0.7913422901	-1.1150068166	1.1584468904	1.8814735466	-0.5423582960	-0.6605783813	-1.3236663525	1.8786539481	1.0239157901	0.8239484505	-0.8716690397	1.9414310716	1.6309528020	0.0134033960	0.0825756445	0.0739335031	-0.7711419071	0.1393132964	2.4657328227	0.5507969369	-0.3255117553	0.3407410430	0.9596766725	0.6005018665	-1.2676730403	0.5452752005	-1.6292306637	0.2257264491	-0.1460247792	0.5522951302
1643	7117	-421.7196796496	4.0891119881	-3.9396704975	-3.8684619229	-0.5012186124	-0.0423003356	3.7491304700	1.5341259787	0.1475695415	-0.8912352993	0.4661650494	-1.4762231426	-0.5477735468	0.6993782718	-2.1909768904	0.2049303464	-0.1896492530	0.2661096741	-0.8997803698	0.4357543974	-0.9495550970	1.1173106417	-0.9393032936	1.3387914698	1.9274479675	-0.5994777596	-0.2446970560	-1.4443042941	1.7263087390	0.9937469624	1.0522480164	-0.9814483712	1.7071923328	1.7244674693	-0.0866976617	-0.0149099535	0.1267760242	-0.5862731380	0.1069723392	2.5052582667	0.3438318700	-0.5324248958	0.2491068199	1.0028913947	0.2923871702	-1.0455009579	0.4206852136	-1.8344440406	0.3164667226	-0.4629316453	0.8983191927
1644	7119	-421.9475451199	4.3765532755	-3.9920458775	-3.7312083811	-0.6140296388	0.1052158588	3.9460185042	1.7882490846	-0.2646954445	-0.6205602282	0.4776161966	-1.6942016902	-0.2443211751	0.9758011647	-2.2061438324	-0.0708321986	-0.3464168500	0.3531626686	-0.7137187425	0.3537556025	-1.0300929472	1.2360426220	-0.8929912668	1.2275178518	1.7225278661	-0.5433127680	-0.3468044262	-1.5830939623	1.4543920695	1.1094263737	0.9492764732	-1.3380223018	1.7602968845	1.4076660192	-0.0939444559	0.0774310036	0.1555334082	-0.4135559707	0.0453467319	2.5808858082	0.1966253083	-0.5277450170	0.0085884206	0.8731463453	0.4665041699	-1.3402096226	0.6280439833	-2.2286062203	-0.1888582402	-0.5146487208	0.6796092563
1645	7126	-420.9765187214	4.4995052560	-3.7854184310	-3.9563122903	-0.4628552593	-0.2876959577	4.0594428368	1.7064370177	-0.2462614715	-1.2182461062	0.2204831065	-1.3193028845	0.1011417115	0.6101133864	-1.9328734814	-0.3233079896	-0.1939422301	0.2493206628	-0.9064031771	0.2329961205	-0.8200559438	1.1819234402	-0.9825094111	1.1742367738	1.4838468780	-0.3519804508	-0.6797549193	-1.3998784711	1.2502884037	1.0329620833	0.7545485710	-1.3046260538	1.9569786529	1.0811422532	0.2544854629	0.5071338351	0.0249264136	-0.4104949951	-0.2315717493	2.2637752557	-0.0531926097	-0.4770181671	0.2145616495	0.7581150211	0.6690029015	-0.9035698866	0.7415255420	-2.1977968623	-0.1973632087	-0.4693520481	0.7683747925
1646	7129	-421.7662363058	4.6660688506	-3.6926101233	-3.7407131921	-0.6373200407	-0.1748218682	4.2284047545	1.7372028549	-0.6346889468	-1.3772333183	0.1990593544	-1.6656257692	0.2384977797	0.5841791632	-2.0271784894	0.1724538464	-0.1425672201	-0.0845613242	-0.4919955829	0.1200768048	-0.7014954715	0.7698585319	-0.7972217417	0.5809367779	1.4591113486	-0.5867597494	-0.5808439507	-1.3093065187	0.8787889928	1.1545334206	0.8046389982	-1.1211627934	2.2171637601	1.0819551527	0.3575731534	0.4527951590	-0.2318580724	-0.5308270062	-0.3469405087	2.3126245985	-0.1292147873	-0.4747556248	0.3957439135	0.7123368408	0.6868965237	-0.9350926947	0.6444042421	-2.1009190399	-0.2723620439	-0.3792114425	0.5751483390
1647	7131	-421.8240738377	4.4278271080	-3.6022151424	-3.6842223065	-0.3398335332	0.0618149931	4.2738815221	1.3697108793	-0.4727196595	-1.0901247755	0.1640123408	-1.7568097766	0.6260426215	0.7793473676	-1.9468721919	0.2207290284	-0.2786637819	-0.0964419791	-0.3553881683	0.0184334448	-0.9941498218	0.6095756460	-0.7186487207	0.3935038134	1.1820263302	-0.5219707411	-0.3238894995	-1.2104061793	0.6740225922	1.0638992145	0.6502874804	-1.1392513622	2.5361852870	1.2358956296	-0.0264160113	0.2120431720	0.0293662035	-0.6974689069	-0.4333378597	2.1970520716	-0.3873983245	-0.2137770935	0.2267267858	0.8646997667	0.7295416615	-0.7711290222	0.5725304109	-1.6180580571	-0.3619055806	-0.1520537656	0.7723453389
1648	7132	-421.9925390282	4.4142857478	-4.1962952244	-3.4684468017	-0.4340834728	-0.0830196733	4.1692681859	1.6121067281	-0.0107637344	-1.2960712734	0.4688220028	-2.3775852004	0.9076277026	0.6602012978	-2.1586323716	0.0463793760	-0.1352554067	0.0334361367	-0.2142359198	-0.5109778843	-0.7247699628	0.8018530655	-0.7824611958	0.6315463523	1.3190828947	-0.4794262677	-0.4630869784	-1.3286832241	0.9550588571	1.1033350557	0.9876541024	-1.3000718589	2.4346024099	1.3430174675	-0.0866787800	0.2895756809	-0.2050866118	-0.7477940664	-0.6794656704	2.2627632282	-0.2675441082	0.0384111141	0.1183511798	0.6556810480	1.0487307121	-0.6590621350	0.7796955343	-1.5977252905	-0.3654205655	-0.1016448611	0.5372937793
1649	7133	-420.5653341037	4.3455863512	-4.1516852956	-4.1058249310	-0.3559849935	-0.1488255160	4.0925288492	1.7161593293	0.0399141406	-1.4298133089	0.4718142864	-2.3495667405	0.5077595359	0.6774996486	-2.0707317018	0.0386686928	-0.1357799882	0.2390453471	-0.2762376889	-0.7332519825	-0.9130753618	0.7268111700	-1.1939928454	0.1012587860	1.1591184430	-0.7308810042	-0.4322991548	-1.3844871069	0.8993227726	1.2415714555	1.4180932984	-1.5217137598	2.5478740660	1.3995574971	-0.2020190496	0.3690293457	-0.5764885581	-0.5838494264	-0.5918475709	2.3735786104	-0.1979513830	0.1643360972	0.4930087441	0.9184682214	1.0012638779	-0.7856756384	1.1420069502	-1.3256818839	-0.2116110663	0.1963292410	0.7125276348
1650	7145	-419.6975570155	4.3533456409	-4.5621959978	-4.2358664445	-0.0594665759	0.0536544261	4.1618554275	1.8480319240	-0.2195803992	-1.0696707571	0.1575492388	-2.5754438664	0.3556514549	0.8746296040	-2.1471976917	0.2128818456	0.3306864984	0.2855979898	-0.1291193919	-0.7953403847	-1.0488330884	0.8172671931	-1.1491187320	0.2938633270	1.1142892604	-0.6133414703	-0.1633374232	-1.3269418404	1.0547047222	0.9617673473	1.3346006360	-0.9372579149	2.6446501911	1.4875462283	-0.0545896520	-0.0834693749	-0.5594893530	-0.6154941354	-0.5911875429	2.5040224791	-0.0946106870	0.5189795137	0.6755249087	1.0332262446	0.8446014336	-0.5308204623	1.3352872564	-1.3110379244	0.2238473419	0.4633053023	0.5197218634
1651	7161	-418.0763997579	4.4932602769	-4.3449221229	-4.1497925722	-0.0258466229	-0.1672016295	3.5671127581	1.6153951264	-0.0230933806	-1.1773301223	0.0874229827	-2.1608728981	0.3062501525	1.0765615628	-2.1828343262	0.3388924648	0.4584623087	0.1853468272	0.1399195843	-0.6826914742	-0.8900177994	1.0376541071	-1.2771968473	0.2758911494	1.1292262005	-0.9091959987	-0.1187518461	-1.4459332229	0.9306297951	0.9810238333	1.1804903199	-0.9341704681	2.6237503865	1.4616179006	-0.2498483029	-0.2653099121	-0.6813296798	-0.4102246219	-0.2609840650	2.3532702756	-0.0439732458	0.1001523343	0.6368841688	1.3410640774	1.1154820612	-0.4048872862	1.3036039589	-0.9541459015	0.1573886027	0.5745060530	0.5817305940
1652	7162	-420.8502684562	4.5592962641	-4.5575115099	-4.0282810522	0.0944910794	-0.0025787561	3.6382149123	1.4336977508	-0.2211829650	-1.1071133559	0.0303280738	-2.5061134944	0.2879413581	1.2713197298	-1.9938288397	0.5698617507	0.1366914695	-0.0789121189	0.5295867708	-0.6711721311	-0.7294822666	0.9293109010	-1.4920566722	-0.1453069473	1.3262175402	-0.9771297852	0.2902595671	-1.6671633136	0.6529455083	1.2930779072	0.9724758070	-0.8620136557	2.5583544135	1.5040071043	-0.3239349336	-0.4956979609	-0.3473339972	-0.3397483422	-0.4467873759	2.2879100001	0.3155948520	-0.1756986824	0.4692008245	1.3416315379	0.9943228788	-0.4179620878	1.1456563592	-0.9866101151	0.5260799628	0.8831091377	0.7918723832
1653	7163	-419.7831744024	4.2620452451	-4.2454347083	-4.1964456505	0.1713187252	-0.0053690888	3.5166247388	1.1546115054	-0.0416795083	-1.2218705090	0.1633303147	-2.4028883526	0.1959008605	1.1784196931	-1.9924980819	0.3434139483	0.1277557500	-0.1383063969	0.4208272498	-0.6850097167	-0.6511402175	1.2233172178	-1.3812374447	-0.3070315948	1.1824326203	-1.1569683861	0.6481427722	-1.5139472852	0.5272238071	1.4535527222	0.9516142499	-0.7316438937	2.8273069729	1.3970420040	-0.0607178892	-0.4764537444	-0.4410100863	-0.6345523219	-0.6787351085	2.2666969370	0.3273167335	-0.3804667232	0.3308890582	1.3002629329	1.0157011022	-0.4603217470	1.3841372211	-1.0819097877	0.4984552366	0.7434709561	0.8011383138
1654	7164	-421.2039010791	4.3952348750	-4.1393385727	-4.0924769218	0.1559744830	-0.1300626536	3.5545284084	1.0725082004	0.1137218516	-1.4707937998	0.7331966727	-2.4445248372	0.2092447048	1.3574488470	-1.6569016677	0.1748573684	0.1398544501	0.2699471724	0.6996042236	-0.7938644367	-0.5316914198	1.3323404516	-1.2251860109	0.1007898102	1.4034872473	-1.0859164361	0.7023554759	-1.5670476840	0.4355336874	1.5185012721	0.9536205840	-0.7816724407	2.8755222561	1.1908710889	0.3539615453	-0.3744625285	-0.3474370912	-0.4425648807	-0.5713595477	2.2590862912	0.6420743708	-0.6284091611	0.1896022606	1.5414617648	0.9945420744	-0.5283831637	1.5218315522	-1.0296973904	0.4195225939	0.3881768697	0.4913314831
1655	7167	-418.0843103670	4.3322202283	-3.9834774037	-4.1519671764	0.0009695051	-0.3240467153	3.1037091433	1.2192966181	0.1370873010	-1.4504888010	0.5373377799	-2.1820670948	0.3955596342	1.3851788584	-1.4633595806	0.1069278470	0.2106666694	0.2086360277	0.7540338811	-0.8014833335	-0.4301355577	1.0646031947	-1.0254473741	0.2164644902	1.3051269820	-0.8580598957	0.5203994063	-1.3355073714	0.5721850529	1.6250222018	0.6297580576	-0.8492981891	2.7743181167	1.1568070299	0.3033940177	-0.3061461359	-0.0448473266	-0.4936604752	-0.5889982201	2.3139911450	0.7217102634	-0.3555172355	-0.1239722039	1.5134921803	0.7801599055	-0.1758786691	1.8261756906	-0.9369472875	0.3609154839	0.5054709854	0.5324444111
1656	7172	-416.1170443129	4.3633185337	-4.1775352818	-3.9349778344	0.0174017033	-0.1119410699	3.4607175137	1.1573447636	0.0799274285	-1.3288233719	0.6884796176	-2.1292909936	0.1685016200	1.2223333927	-1.2564113504	0.3135969611	0.1291309851	0.5201699258	0.5329320002	-0.6367496726	-0.5545327498	1.1097921683	-0.7677349130	0.5440815330	1.1653316812	-0.6694294604	0.7436993622	-1.7043759286	0.6274941095	1.4707275780	0.3942010240	-0.7465326310	2.7125822786	0.9199969567	0.4272521211	-0.3723171920	0.0882447761	-0.6436433889	-0.7697621024	2.3794225615	0.5328772627	-0.5408357021	-0.0744203920	0.9904297484	0.8539425500	-0.3205210601	1.6635341470	-0.6901281639	0.7419570335	0.5137825507	0.1251829517
1657	7183	-418.4269655751	4.2268885439	-4.2483599291	-4.2170464696	-0.0180145452	0.2738547268	3.3317491134	1.2620205360	0.4538506472	-1.5262698290	0.3516543647	-2.1273087718	0.0373299163	1.2489266759	-1.5516860780	0.0542957110	0.0479631029	0.6487926515	0.8187486908	-0.3774067928	-0.4174225936	0.9751305816	-1.1558501916	0.5621314936	0.8835104087	-0.6554994777	1.1406338968	-1.5885753688	0.9866473002	1.5823845340	0.5691446376	-0.6689173688	2.7614687330	1.0438896995	0.3415004085	-0.4983800616	0.0408354577	-0.4362288202	-0.9283213245	2.1031841763	0.7128270267	-0.0399418825	-0.3245984590	1.1017934246	0.5373317828	-0.4264726336	1.7781336068	-0.4500960939	0.8082264705	0.6397525764	0.0233281103
1658	7198	-418.3178636236	4.4242178344	-4.4598616969	-4.3361864096	0.0194295416	0.0499564721	3.4450296756	1.1172588294	0.4326352619	-1.3065675266	0.6783899717	-2.2776657711	0.1556869796	1.6580566858	-1.1858974879	-0.0606038863	0.1028301953	0.9543761513	0.7162078976	-0.4841235202	-0.6724835848	0.8902152674	-1.1065809735	0.3135817966	0.7067439910	-0.7470569916	0.9337382238	-1.9393704684	1.3349077993	1.5978134816	0.5056363138	-0.6847300923	2.7831781703	1.0923845041	0.2115163758	-0.4187469021	-0.0672120201	-0.1059455876	-0.9538815241	1.8433547094	0.6334097426	-0.0739101844	-0.3924695545	0.7845741342	0.3888543063	-0.3452536789	1.3332044616	-0.4582010631	0.8831042676	0.6785335699	-0.1642762193
1659	7201	-417.2892938778	4.5590418340	-4.7569474612	-4.3117556699	0.0484893211	-0.3722786454	3.4288833841	1.2263520459	0.6154680782	-1.3090748899	0.7560571619	-2.2288280253	0.0628761115	1.7117590097	-1.3107543192	0.0790272922	-0.0891370584	0.7983834724	0.9753725250	-0.8822368496	-0.8634571585	1.1801617069	-1.2255646888	0.4555218402	0.8171141258	-0.7671114621	0.9130289573	-1.9256699434	1.2804005797	1.2625803576	0.7627471786	-0.3715150602	2.9229314119	0.9459756105	0.3049847416	-0.3242260986	-0.1153704842	0.1532701659	-0.9352821571	1.5734986542	0.4084987220	-0.1575447204	-0.2284847391	0.9405443871	0.6251345637	-0.2349629690	0.9139536813	-0.4901859054	1.0617067979	0.5376630608	-0.4100986508
1660	7203	-417.9876364860	4.7007078619	-4.6291523180	-4.1441214373	0.0003955137	-0.3606625565	3.3672303539	1.5247477200	0.8893550816	-1.2298230640	0.7218518952	-2.4179899211	0.3584514434	1.4979054483	-1.5375967087	0.2807981054	-0.0829203789	0.5300261274	1.2213622105	-0.9288963529	-0.5312580586	0.9955146009	-1.1201948901	0.7054614626	0.5397915987	-0.8981971086	1.1099303085	-2.2048950854	1.3572872593	1.1308523513	0.4545560461	0.0559100471	2.7630419430	0.9012020329	0.3522330025	-0.4090441052	-0.2184474286	0.4465959563	-0.9038594604	1.6678801093	-0.1347839976	-0.1571695258	0.1858933011	0.7484177112	0.4948002078	-0.1798965720	1.0429277309	-0.4664044702	0.7110595628	0.6181372658	-0.1863535062
1661	7204	-418.2075123055	4.6432355189	-4.6414492649	-4.3272296352	0.0967032308	-0.2713467405	3.3537096127	1.2674511908	0.9629960733	-1.2690807767	1.1496213774	-2.3008193205	0.2413022626	1.1267226581	-1.4396307500	0.4536197404	0.0119646941	0.1620405365	1.5694542384	-0.6998600797	-0.6741853915	0.5305335503	-1.2001322024	0.6652982594	0.7229420037	-1.2202451619	1.1610258806	-2.3353788895	1.4284831000	0.9550016445	0.4004519530	-0.0220331423	2.6272412702	1.0382512499	0.3172935322	-0.2000315352	-0.2797411772	0.5188444076	-1.0314535192	1.6422559622	0.0347343872	-0.0045409131	0.1197877302	0.9924750672	0.4013434431	0.0901421752	1.1175244613	-0.5074322800	1.0620230610	0.8526401284	-0.2829529133
1662	7207	-416.6518451908	4.7769212538	-4.4630149072	-4.1708840308	-0.1838761174	-0.1258873088	3.2100844984	1.2992371365	0.9540568292	-1.4467364301	1.2708647197	-2.2011147645	-0.0637964986	1.2823462964	-1.4186388082	0.5339434368	0.3967166450	0.1467595004	2.1041658839	-0.5891693080	-0.9540952666	0.8891611983	-0.9458615954	0.5498574715	0.8430340584	-1.3821110503	1.0986476475	-1.9194676012	1.3483000482	0.9125327079	0.4365344437	-0.2480878975	2.4886256610	1.0206062342	0.5566062248	-0.5070948271	-0.3245210938	0.3676968599	-0.8710837416	1.2951610205	0.2806347870	0.2807115098	-0.0767914048	0.8806836153	0.1139996350	-0.2190904377	0.9996184408	-0.6762675510	1.0143835311	0.6830643100	-0.3060420558
1663	7208	-416.7261282451	4.5851897160	-4.5914600785	-4.2355451911	-0.4410561668	-0.3583536736	3.0186521935	1.3521579534	0.8853609049	-1.8008012525	1.3282225056	-2.3533914878	-0.2119181172	1.2486776439	-1.6229710803	0.4618309591	0.3610063999	0.2105534243	1.9646107549	-0.4120647681	-0.8906189087	0.9242403627	-0.6696056311	0.2148931217	0.1558938120	-1.1497335883	0.8170049026	-1.7949704988	1.3980111961	1.3206277405	0.4146603218	-0.3312162685	2.3976005607	0.9664316797	0.6265988466	-0.3299184935	-0.1339468702	0.5367963426	-0.9676906324	1.4027396260	0.6066428586	0.3626994573	0.1123122864	1.0923898549	-0.4136380172	-0.3417527618	0.7915457079	-0.6913206342	1.1668255564	1.1180191337	-0.5671044440
1664	7210	-417.0760999916	4.8735227323	-4.4728358355	-4.1639081392	-0.1747856763	-0.4960246459	3.0252085993	1.4847481347	0.8839184848	-1.7962356143	1.4774835132	-2.3636355413	-0.3258856435	1.1454157538	-1.7277044331	0.3177951199	0.0356203688	0.0540846905	2.0232440335	-0.5880301260	-0.9956115702	0.7164176238	-0.6958592228	0.2932136617	0.1477197212	-0.9692333611	0.4652883452	-1.5529984223	1.5015336088	1.5768285906	0.2701024540	-0.1264160232	2.3744939024	0.9291535547	0.6046901612	-0.3035582740	-0.1933060176	0.1161861399	-1.0452190789	1.4785740217	0.4817501249	0.3904739211	0.3160835825	1.1865740139	0.0829917808	-0.3883939471	1.0559772224	-0.7192101431	1.3232791835	1.2563601177	-0.6840761395
1665	7212	-415.1715967869	4.8862972072	-4.3926819961	-4.0987877714	-0.3245003220	-0.2224939333	3.0052419808	1.4232397537	1.0406818639	-1.7096391997	1.3980761074	-2.3148531478	-0.6369573008	0.9113042406	-1.6331497954	0.3600779479	0.2238665964	0.1967158672	1.8913545992	-0.7555212346	-0.7259970471	0.5896710706	-0.6173495057	0.3619652515	0.2858916947	-0.6216395312	0.2879950435	-1.5962957079	1.4810849128	1.7912161450	0.4128369781	0.0956182583	2.3011056590	0.8523892247	0.7180575623	-0.3706329590	-0.1098837430	0.0915568249	-0.8064227694	1.2706503038	0.2546551058	0.4108176775	0.1030355622	1.2189890822	-0.0978432086	-0.5568447468	0.6847953919	-0.6093388009	1.1670424048	1.0828160318	-0.9345337302
